US_Latitude_dec.deg,US_Water.Column.Height_cm,US_Algal.Mat.Coverage,US_Macrophyte.Coverage,US_Sunlight.Access_Perc.Canopy.Cover,SW_pH,DO_perc.sat,DO_mg.per.L,SW_Temp_degC,Stream_Order,NOSC,lamO2,lamHCO3,n_chems,skew_lamO2,skew_lamHCO3,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_2H_permil,del_18O_permil,RA_dm,RA_ms_av,RA_ms_mn,RA_ms_mx,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav,General_Vegetation_Broadleaf deciduous tree,General_Vegetation_Broadleaf deciduous tree. Crop,General_Vegetation_Broadleaf deciduous tree. Grass,General_Vegetation_Broadleaf deciduous tree. Shrub,General_Vegetation_Broadleaf evergreen tree,General_Vegetation_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Grass,General_Vegetation_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf deciduous tree. Grass,General_Vegetation_Needleleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_Needleleaf evergreen tree. Grass,General_Vegetation_Needleleaf evergreen tree. Shrub,General_Vegetation_Shrub,General_Vegetation_Shrub. Grass,Hydrogeomorphology_Multi-channel,Hydrogeomorphology_Single-channel meandering,Hydrogeomorphology_Single-channel straight,River_Gradient_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_Relatively steep gradient (e.g. mountainous or hilly terrain),Sediment_Bedrock (primarily),Sediment_Gravel/cobble (gt2mm),Sediment_Sand,Sediment_Silt/mud (lt0.0625mm),US_Depositional.Type_Downstream from obstacles,US_Depositional.Type_Downstream of small tributary,US_Depositional.Type_Inside bend of a stream,US_Depositional.Type_Marsh,US_Depositional.Type_Pool lip,US_Depositional.Type_Riffle,US_Depositional.Type_Shallow waters near the shore,US_Depositional.Type_Upstream of weir barrier deposition,rate.mg.per.L.per.h
41.95516982041981,7.571122502681464,1.9998419278954576,2.010640292597015,0.9756433815585044,8.496970892857009,126.1111864990336,8.157244597453408,16.761249865291298,4.967810192104003,-0.353245701186849,0.0469769395171644,0.0529254319646057,5669.40449948033,1.591072354127234,1.702244690003475,0.0438024262410449,0.0291582787283712,0.1050617011981509,0.4532081172739516,0.0843494810701325,0.0131231089826571,0.1684826230759254,0.0716653672675325,0.0309274940202867,0.0,0.0,0.9316499658887178,0.3452371481122681,0.0761484071152225,1.4464963339237211,146.96375257677994,1.0937206778335735,38.1782244874662,1322.5202170442565,2.0819440706718817,23.965525101278555,88.89293811730758,272.5815451269958,34.803953522318814,464.5467870337471,31.61319430050268,500.8823042224196,395.653004541665,65.52031330463886,424.6682775677835,0.0,151.60311661381874,0.0,18.122842558038904,84.76309135517519,40.086265080284456,26.668887420550423,90.27694092207442,37.43350090279464,8.892470350075886,3.32414973386125,15.756354856808237,50.996538873215485,2.050089954204655,0.0,0.0,0.2432070640982089,0.0,0.0,20.16671364631604,21.24318242059792,22.058365005620065,41.06206828740099,42.11356491552885,38.322286037109365,35.9781252054985,26.588915846142807,30.62062245965908,39.41955615514329,37.951878269754175,50.71445006720464,99.40026779490712,61.4335686927644,257.20233743916367,1694.7973453976329,4.101214769596026,41.16349194508638,309.1883094749168,27.814564155539472,22.970703370771574,2.348277555642409,5236.07593980586,512.9635182500396,2629.174922620625,306.17137432905054,319.3370092666248,47.82995135440945,0.0427185991549143,2547.3837871217315,924.3867418599456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-18.42023675744852
40.78184583021833,3.851427487940029,2.38285750401999,1.6171424959800096,2.38285750401999,7.808571247990005,89.03919383959192,8.720975152936097,11.691428752009996,3.0,-0.4099243626801182,0.0467305132827068,0.0530156850924367,5319.068746953715,1.8990296100842008,1.860077296089368,0.0511153157906827,0.0318218821968202,0.0869698223111305,0.4027015658715361,0.0903117827222699,0.0158428048634892,0.206096703536033,0.0707578784464168,0.0443822442616208,0.0,0.0,0.196017,0.3498044997578832,0.0910648077882092,1.075432015784567,220.0,0.0,541.0,1815.0,143.0,424.0,74.0,246.0,74.0,618.0,43.0,618.0,515.0,82.0,515.0,0.0,154.0,0.0,19.0,74.0,19.0,60.0,60.0,12.0,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,22.0,22.0,43.0,43.0,36.0,36.0,27.0,27.0,54.0,52.0,54.0,0.0,0.0,1911.0,1910.0,26.326,26.326,754.7280000000001,755.148,33.0,33.0,4370.0,4400.0,3924.0,3926.0,241.0,241.0,0.042655,1208.71,925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-28.02729306487696
40.78152373705802,5.691134494187562,1.5392436705416253,1.5392436705416253,2.0,7.769621835270812,89.16047161880383,8.847077086730915,11.730378164729188,3.0,-0.4062705281544294,0.0466065919803023,0.0528390788562096,5356.92757611677,1.901935111564804,1.860369934725122,0.0500995635712512,0.03139939889067,0.0885718752484675,0.4070645150474301,0.0897398073176488,0.0156176997426372,0.2030403153007748,0.0709243697005838,0.0435424551805358,0.0,0.0,0.196017,0.3498044997578832,0.0910648077882092,1.075432015784567,220.0,0.0,541.0,1815.0,143.0,424.0,74.0,246.0,74.0,618.0,43.0,618.0,515.0,82.0,515.0,0.0,154.0,0.0,19.0,74.0,19.0,60.0,60.0,12.0,12.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,22.0,22.0,43.0,43.0,36.0,36.0,27.0,27.0,54.0,52.0,54.0,0.0,0.0,1911.0,1910.0,26.326,26.326,754.7280000000001,755.148,33.0,33.0,4370.0,4400.0,3924.0,3926.0,241.0,241.0,0.042655,1208.71,925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-21.53133667404732
39.56991564471021,19.33838503998586,1.5755279527279151,1.0,2.273416141816253,6.787763976363958,96.35766472294276,8.44736895265682,19.14455901563887,1.0,-0.3190740023040364,0.0479461315721602,0.0538829248111668,6216.176522432912,1.4991123610350945,1.4821666436277323,0.0386296208781039,0.0268678487099579,0.1277595710060115,0.4315723713681842,0.0763804389737053,0.010515866972647,0.1680886167549131,0.0833760416715654,0.0368096236649108,0.0,0.0,0.2793073452457192,0.5399693976393853,0.2763178382402069,1.2694445862064796,604.6513035525159,0.0,174.774783065576,375.64757911675633,24.510559054558307,37.53925472365372,102.51055905455831,236.5544098436113,102.51055905455831,1055.2176393744453,35.24472047272084,1053.944223232629,797.9198759818728,100.69788818908832,798.3443480291448,0.0,117.0362732290742,0.0,7.66919251999293,32.10124212724381,8.518136614537099,76.40335393815546,76.40335393815546,19.20844724364665,17.510559054558307,12.935031101830392,12.935031101830392,0.4244720472720845,0.4244720472720845,0.0,0.0,0.0,0.0,4.66919251999293,2.971304330904592,15.783975196374564,15.783975196374564,34.87763976363958,34.028695669095406,49.33838503998586,50.18732913453003,56.79913031633214,55.95018622178797,80.39577637817668,40.726583858183744,80.39577637817668,46.04223621823324,46.04223621823324,1302.525842862976,1304.223731052064,18.133180543165032,20.998791334298875,563.3359379720625,572.1745732002162,20.143478345477043,20.143478345477043,4876.082362571527,5045.316771636749,2742.567326410169,2552.25279332682,299.1223602363604,302.51813661453707,0.0619863014683685,1429.29294392185,951.6978881890884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.165051132739706
37.44902540731199,9.765998537498229,1.933142439285208,1.0,1.066857560714792,7.033428780357396,116.68787376355694,9.934622761035596,20.21165346570983,1.1337151214295842,-0.367511365922437,0.0475112335454045,0.0538717179208824,6289.929413846065,1.5266886676805682,1.4938415483565914,0.0407174894859107,0.0309080264161254,0.1142881289396099,0.4388278551219511,0.0821473309851298,0.0113932953714609,0.1782354553564892,0.0645941811936781,0.038888237129644,0.0,0.0,0.217316909319124,0.4278437042526729,0.1862639456372266,1.1388779928441004,448.61989762487593,0.0,274.1212623644305,713.8919216434547,40.35433167862713,74.07158526804704,108.5262702535527,221.7382965785846,108.5262702535527,964.1958449748122,31.802290728577503,964.1958449748122,812.6724381319813,97.86342146784854,812.6724381319813,0.0,109.20916291431,0.0,4.0697209714366736,17.07831120360232,4.0697209714366736,59.0668575607148,59.0668575607148,25.06399414999291,25.06399414999291,20.130851710707702,20.130851710707702,0.0668575607147921,0.0668575607147921,0.0,0.0,0.0,0.0,3.342878035739605,3.342878035739605,22.93314243928521,22.93314243928521,37.40114536428875,37.40114536428875,39.73256975714083,39.73256975714083,35.39828195356687,35.39828195356687,75.46227610355979,42.66857560714792,75.46227610355979,74.65139514281663,74.65139514281663,2056.5702205284924,2056.503362967778,26.26254631412861,26.26254631412861,854.481859902028,854.3438407233355,34.86628487857042,34.86628487857042,5222.89218950668,5239.828195356688,2365.652126393703,2364.852699075848,293.25597659997163,293.25597659997163,0.0570375244167028,1812.9010665883864,948.3285609821302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-21.26552688980804
42.36238654083999,8.9378372086712,0.9895398719597502,0.9931815510733226,3.01058686560428,6.503657720753897,88.33177868187086,8.081891580277864,20.197541250210747,2.056923689543131,-0.3207739530520898,0.0475391324067025,0.0533079759117328,5625.577812966836,1.6766519338156556,1.475071373756775,0.0383993063476183,0.019185546613718,0.1179521063529018,0.4158235376597847,0.083526731887923,0.0137681713055862,0.1751564922855095,0.0975809207974898,0.036706093374915,0.0,0.0,0.6038690583565398,0.3583943272452771,0.1634764030161736,1.2834744358082644,683.9200094671318,0.0,588.5073215924192,488.5036801965359,114.4946278648026,108.0164069366988,63.909826662352806,260.12013051047654,57.25850205119036,1104.1961880694894,46.7855142311335,1124.9308932375222,763.9676886849415,110.3754902529714,735.0460004638228,17.128154949968742,114.38840211456852,24.165746075906007,18.80189112690705,71.06100033798863,11.59478481521825,99.99538601935797,60.33674562901593,4.164084879336571,11.954085146749485,4.534492962231091,6.458795763787999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.963542627274222,17.953954496444716,38.883347826301176,39.98407009248712,43.898145582017904,42.14800343002258,76.68230334853462,73.70668735284063,88.68250094423628,28.16368037278429,92.152627789287,0.0,0.0,553.2087196377844,861.6599193109557,0.0280205292079366,0.5819353612691734,9.774888893478504,14.279001461552324,0.2319892901819504,0.0,801.7324869672613,629.6925558680782,183.9684135826434,108.06230664896768,101.38505848313174,53.526862095040826,0.063766307186119,28.510805478864484,953.0910932494776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.818981559511492
42.00256911085933,8.742515114206627,1.0106505021245673,1.0200461044013462,3.019563030262886,6.510097357007301,88.42699312578758,8.048198075443374,20.21738676762975,2.0073918081484767,-0.3229960464904783,0.0475548245549084,0.0534277634989736,5654.764531313152,1.6781610423402311,1.6492890044745705,0.0385452930292188,0.0190227199355717,0.1182278586865074,0.4152408695049305,0.0846871472561308,0.0138287584859561,0.1760728711655164,0.0974629993087338,0.0364366919377873,0.0,0.0,0.6155933727236803,0.3578863187132144,0.1644707909586478,1.2921962957707342,679.2658605020561,4.082144941061704,591.4891849045304,512.8644944287394,116.25576256668091,105.07906964000084,63.812744910520536,259.5498028403736,55.399006401944746,1076.1211931230112,46.70518248115974,1123.8633502683765,751.5101206114051,110.03009296724188,745.3866970319702,16.808737209673,114.9490917254472,23.713472238144696,19.16755433737968,71.64429870385335,10.9040509926565,99.41292976945977,60.19488401720317,3.4612698376626145,12.35717976721231,3.460188316348031,6.295281184249909,0.0492586733760292,0.0138555712388725,0.0,0.0,0.0,0.0,0.0,0.824738447368308,18.083814458648064,18.11848386369576,38.90108562999767,40.151399706512926,43.9183951992687,42.01864487160937,74.28655019305664,74.28354130626415,88.78906837114755,27.786932264236903,91.46908671028235,0.6009565093812348,0.0,594.3825805751228,837.5511964004266,0.217190826520785,0.5735397926039695,0.0,6.94962489584789,0.0083920165377512,0.1394263755451248,885.1184056731323,581.978393987854,159.521757148764,164.73238992043932,103.7134708991144,57.83800287063027,0.0639039723899254,30.767729020049515,951.4672832696951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-16.568371987937063
25.221511030404294,55.14365325937953,1.0099089109451107,1.9814877468824563,3.012462065701896,7.495959625918462,48.77842252787658,3.887333350037189,29.088326410494428,1.005006587547631,-0.2321423215526108,0.0487640701884081,0.0536630690162335,6079.777500562791,1.397370352670094,1.4235204119097191,0.0314211158050618,0.0273458891102983,0.1515813210315432,0.4129536339813719,0.0864990790050887,0.0115805132549647,0.1467349269705237,0.1109000406958887,0.0198452980566757,7.239187597786192,0.624097755963178,0.5199696456258707,0.5727671445735744,0.021583374161227,0.9665098018173208,429.586515608405,3.5227685830999422,5.9927771129518295,6.694548798791315,1.3672192715959353,0.0,236.8665408518806,91.97533307830474,234.85704940434297,1313.239629503411,195.33100066238111,1430.1099526107073,1099.2859050620705,73.87437959362278,1166.7428130319724,0.0,98.96087984394956,0.0,0.0,0.0,0.0049741131551454,0.0,0.0,0.2224946638287651,14.867833569377584,0.0,1.4058294641458655,0.0,15.020538270039124,0.0,0.0,0.0263457860073109,0.0,99.68682580796596,75.6502573282178,18.15007989549152,23.85169808232648,28.955898335957777,27.09155934472445,53.88229580728608,49.02523380584832,332.1742563603934,364.5663478503352,74.74166396193884,49.64196277749328,77.61547316645849,99.15750709594758,100.20200345529412,451.941003752409,2473.6745041936724,0.0,9.006782351174376,11.087648097638452,14.591952268078847,0.6472215553295898,0.5915628777012744,12.680153663843512,1252.946248825884,0.0,323.65295641251447,2.900469124007677,60.38574135710429,0.0501564627360391,333.258033575132,892.4427143698299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-16.555629216732054
25.23014917166574,54.88483906163935,1.0008010657104798,1.969611781857612,3.019259326390148,7.505221427736905,49.07831609381631,3.8517602680372303,29.08033026140709,1.032415973289025,-0.2329129301088209,0.0486181460207425,0.0537887481032993,6008.719070676947,1.405448757987001,2.3375081700177693,0.0313773385731029,0.0273770557150469,0.1521261049518015,0.4127356340480065,0.0871219655248756,0.0115961314100604,0.1466531489294176,0.1110908251295721,0.0196831760607751,7.744627001689279,0.8797110009210982,0.5168897607236937,0.5792887039548394,0.0182152689314521,0.9743759711253192,430.6738264822536,1.506272491433295,0.0,0.0,0.8338645475298395,3.59044065385306,237.86855491532967,91.26146330955828,236.0235923882477,1329.327462734772,194.0183299820952,1442.0581054061872,1106.686098915175,73.55059817116988,1167.7308686382742,0.0,100.62367857752184,0.0,0.0,0.0,0.0753399530385423,1.7578472864523755,0.0,0.0,15.254141549013193,0.3554093648616278,2.0523835216802286,0.0417622965693796,15.05640063808477,0.0,0.0,0.073564735103281,0.0,98.87875381870148,76.46404621949739,18.044997974859832,24.332066841931724,29.067674798297748,27.16547132199841,54.42769457300796,48.651687159080005,334.3073891623437,362.4653049305032,74.14897732271558,49.12174363206645,77.31710834007535,101.28846579676907,100.7407062056851,437.75404142034176,2546.402059865463,0.0,8.792227826088943,0.0,8.839591327385708,0.0,0.8425613067981078,103.03696345644778,1332.287467049652,0.0,326.3777844847274,6.677592988890178,60.18231729435088,0.0500750907204689,362.6145296349605,892.567429781543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-16.447617723701555
65.18533339989082,3.076810863381104,0.9910160547834364,0.9949618269748992,0.9687061913540757,6.510936060942911,101.52842175998806,12.98032306960337,4.385341399919625,3.3284129886879548,-0.0890798748665792,0.0460685809255276,0.0491570033164837,4126.569610801696,1.3528322185823656,1.4840511131974976,0.0273120530673505,0.0204823573665594,0.1783360387842647,0.4978957583388569,0.0212143573628446,0.0123561804824687,0.0717396013127156,0.1516140517974276,0.0197777198075266,0.0,0.0,0.1213893094634488,0.3583871030434138,0.1932555291781135,0.7079223084429632,236.5587924620564,0.7834107273985359,313.7352811250957,505.0459166713479,109.682168441182,282.7235105862655,0.0,395.53763305639,0.0,300.3132988881386,46.56192295254711,295.1796810148355,261.67934381863165,69.14966629607706,270.0077800591134,0.0,181.6529680609217,0.0,53.801844282532855,99.89433883930064,53.87855688870868,89.82589428154787,91.73673499507372,0.0,0.06795713221453,0.0,0.0,0.0086273693948243,0.0545156475280217,0.0,0.0,49.87473836328932,49.8934626400392,0.0,0.8528004997030593,11.869945268339006,12.021451778618534,41.15992179479231,40.9782333369004,46.7778216626444,46.8525103695261,110.68593215793204,115.4339537627972,60.71223909441501,30.12088697701316,59.63321699717857,0.0935905509087233,0.0,17.825163813853912,49.669798082415326,0.0,0.0438321894170617,7.083804649851621,0.0,0.7122930580136065,0.0,37.02528025872576,0.0,0.0,40.33604271122662,15.172790217577656,16.564852571635765,0.0579502095929237,0.0,948.9958441951412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-16.099411302221284
56.52123067246872,5.7951634024535394,1.0,1.0,2.5246345831564763,6.5,94.61845760095812,10.461198988576552,7.803374930172366,2.1370831729044504,-0.1382717198720358,0.0446760957115722,0.0478006426675341,4378.810148861535,1.2959553104045731,1.3151568789346646,0.0301726621480682,0.0237685943999203,0.1509227644385549,0.5133101032689532,0.019805720589702,0.0099148284020269,0.0798213416820034,0.1496520819436954,0.0226319031270751,0.0,0.0,0.1364500406877979,0.3264778483372619,0.1578059457946324,0.7077124597923603,299.5264409648532,0.0,341.0009031908484,717.121283724002,109.47536541684352,237.80202014389985,8.936114159946094,312.6533094541126,8.936114159946094,469.1851695640559,53.63959597122003,469.1851695640559,394.9871897079557,79.67244208209533,394.9871897079557,0.0,178.95073083368706,0.0,45.36040402877997,98.47536541684352,45.36040402877997,92.0328461108753,92.0328461108753,0.0,0.0,0.5082115277188254,0.5082115277188254,0.0,0.0,0.0,0.0,24.58942361405873,24.58942361405873,0.0,0.0,8.950730833687047,8.950730833687047,40.49178847228117,40.49178847228117,50.55748069403178,50.55748069403178,101.8357694456235,101.8357694456235,62.032846110875305,48.80382652559653,62.032846110875305,0.0,0.0,217.15322664402896,217.15322664402896,0.0258029233347481,0.0258029233347481,0.9176487934998708,0.9176487934998708,0.0,0.0,251.82657191697265,254.1057638594127,0.4917884722811746,0.4917884722811746,19.55748069403177,19.55748069403177,0.0569272959462381,1.3707371731426132,948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.84285714
44.30006239036931,14.434612602484895,1.0,2.0,2.0,6.5,88.44313725490197,8.101208791208792,20.0,6.0,-0.3615843921732833,0.0416473422038701,0.0472143074956304,8010.0,1.802614513919676,1.7583407659390264,0.0406991260923845,0.030087390761548,0.1576779026217228,0.3965043695380774,0.0815230961298377,0.0158551810237203,0.1466916354556804,0.0786516853932584,0.0523096129837702,0.0,0.0,1.56466,0.305808438223822,0.0149496855712236,1.6624438658721976,131.0,495.0,452.0,915.0,47.0,14.0,83.0,184.0,62.0,252.0,22.0,346.0,218.0,33.0,299.0,0.0,133.0,0.0,2.0,12.0,17.0,37.0,25.0,10.0,3.0,49.0,67.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,19.0,37.0,39.0,47.0,42.0,26.0,28.0,22.0,24.0,33.0,0.0,3.0,800.0,610.0,1.533,10.577,523.931,1.356,21.0,0.0,4621.0,0.0,2054.0,44.0,298.0,32.0,0.047639,616.266,928.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-29.795
44.3000432138004,10.947963708847006,1.0,2.0,2.0,6.5,88.44313725490197,8.101208791208792,20.0,6.0,-0.3615843921732833,0.0416473422038701,0.0472143074956304,8010.0,1.802614513919676,1.7583407659390264,0.0406991260923845,0.030087390761548,0.1576779026217228,0.3965043695380774,0.0815230961298377,0.0158551810237203,0.1466916354556804,0.0786516853932584,0.0523096129837702,0.0,0.0,1.56466,0.305808438223822,0.0149496855712236,1.6624438658721976,131.0,495.0,452.0,915.0,47.0,14.0,83.0,184.0,62.0,252.0,22.0,346.0,218.0,33.0,299.0,0.0,133.0,0.0,2.0,12.0,17.0,37.0,25.0,10.0,3.0,49.0,67.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,19.0,37.0,39.0,47.0,42.0,26.0,28.0,22.0,24.0,33.0,0.0,3.0,800.0,610.0,1.533,10.577,523.931,1.356,21.0,0.0,4621.0,0.0,2054.0,44.0,298.0,32.0,0.047639,616.266,928.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-20.14223334091426
39.57552908360924,17.352457175589013,1.9710214489561129,0.99060151908763,0.9754870068672644,7.496435679296765,88.32523694181607,8.15538302564078,25.81265173665798,2.0303504166522988,-0.4073255102098663,0.0448465423697675,0.0512674675252272,7163.1600826115455,1.838913168908333,1.7940668593936293,0.0467670743640939,0.0299306248553816,0.1041709083775783,0.4242200925880274,0.091650307076231,0.0153533694358412,0.1801216223908854,0.0630134622299568,0.0452690053980005,0.0,0.0,0.1932777129919665,0.3985196651755153,0.2238838917510811,0.8050346851218593,555.0060319379351,4.284128515009926,174.43562420997182,134.1437802280962,19.07751991907946,97.699319906928,124.6525576509262,247.5593031307624,125.68903533144127,1120.7223694154618,30.717021145239844,1118.614849819205,845.7219031631585,103.03765954303567,852.4163738333317,0.3420980763028386,113.68258618404867,0.7879269760881178,2.167039710524605,19.171347400789017,1.897761188131439,0.1167771684221112,0.3725663307190428,0.0,0.0,0.0,0.1015477228376677,0.0,0.1037500998792067,0.0,0.0,0.0,0.497182071783755,5.285159833340774,6.373202777235959,18.930346206091286,19.07698839375869,36.77030329794262,37.03329127394218,44.91526840723228,45.1531682862594,28.25625941713908,25.51357515408756,82.01552456822351,39.30042369282702,81.53955308945802,0.3597562790026423,0.0,393.7271784292072,392.3501245185599,30.821508038937584,31.03535480089685,1528.952192532818,1526.1576925590236,100.17176886713654,99.39668389405008,6313.137138389632,6302.58195387221,9714.797973902536,9635.76350793084,364.8927889155349,362.713072074835,0.0644201906497697,2050.7132513400907,953.8168362164914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-15.255736690174707
39.28032457542317,16.66510293380945,2.016380666939581,1.0217224763297663,1.0126005069918669,7.504121506582825,87.7054814937691,8.059961049482506,25.644617797603765,1.996652794227521,-0.408294369542277,0.0448013923123307,0.0513363333056961,7189.743075120541,1.837296011358285,1.7803881447023804,0.0464192004215549,0.0297123843792764,0.1041660720541338,0.424433352346693,0.0915036458198168,0.0153619391528735,0.180592224826283,0.062268754210218,0.0457720052674773,0.0,0.0,0.1723422314450355,0.3965369571048669,0.2229482460991814,0.8108577796526226,563.1145124813775,0.0,159.09940658083565,117.87836792921404,20.368971859998418,92.23268015970572,125.12209160871788,248.726638533938,124.973251261879,1126.2627254272493,31.04088882760945,1106.320722649233,853.556755176375,102.40545809343531,857.4307372446016,1.3803483634697638,114.95803470222783,1.643291406531044,2.2890122921581844,18.811479254955653,1.6570098471702996,0.1398745302147536,0.0,0.0,0.1493388788354523,0.0631716921299741,0.0,0.0,0.0,0.0,0.0,0.0,0.4050586270835509,5.702598075925288,6.157043911109882,18.978582478528395,18.90201831893988,37.01771575610479,37.04680375791064,45.15930829828458,45.08082622900096,27.012302415025065,25.391605835091102,81.69341573561495,38.957966980495286,81.50561444763916,0.366342469671622,1.0126162399115324,384.5900165942714,370.0230267669846,30.63190100651929,30.87623824192066,1522.5743295357354,1515.861415655083,100.71528283650636,100.6250481356997,6284.350136875455,6312.975257210809,9697.508659564548,9622.611944205002,364.7969552108739,366.9278963220221,0.0641730846849584,2038.858036970035,952.5383696219694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-15.109924249655965
