Sample_ID,Sample_Longitude,Sample_Latitude,Respiration_Rate_mg_per_L_per_H,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
601188,146.402090461,-37.8894946998,-4.466706729423168,1.985703340601076,19.41124226155985,1.9228167467042783,0.203313210311107,0.1324644273343107,0.026931767973361064
601875,146.409809116,-41.2565233734,-4.7635737176219335,1.9434412789272093,19.40696453298998,1.916135014594073,0.19898606070240518,0.13200411731303768,0.026266979300619532
600660,146.410525771,-38.1686598029,-8.31630494678272,1.7262076061778249,19.38641537468232,1.4648530505218578,0.17674382819400816,0.10091493159651514,0.017836091332304557
601707,146.410648742,-41.2642682211,-4.844575832646823,1.9324384866212625,19.40586578549558,0.3916274237774521,0.19785950117039006,0.026979535365504098,0.005338157409227538
601872,146.423027968,-41.2742416499,-4.198963311295199,2.0263107331506816,19.415438279044192,1.5413222958686217,0.20747094081032877,0.10618296080985955,0.022029878777247828
601932,146.431375517,-41.3436597196,-4.571260823268107,1.9704784670243547,19.409690718017625,1.0210756373140744,0.20175435816024798,0.0703427405620714,0.014191954473333558
600002,146.43159576,-37.8522819808,-4.308470811023254,2.009426260938758,19.41368337740788,2.227443035782473,0.20574216482469956,0.15345038296574734,0.03157121398455206
601729,146.464513074,-41.4059823558,-4.472223891873336,1.9848908887571928,19.41115916735433,0.8354119382592243,0.2032300245757428,0.05755221561255423,0.011696338193327846
601870,146.468922827,-41.4100926731,-4.115286582219813,2.0394631192323147,19.41681534636413,1.513665698822395,0.20881759405043385,0.10427767508982227,0.021775013225429546
601856,146.47885634,-41.5523865719,-4.452688677073026,1.98777212508228,19.411454000186257,0.9487335027378334,0.20352503007577943,0.06535903140455117,0.01330219883233509
601871,146.497830526,-41.384757151,-4.538392666858234,1.9752253845571104,19.4101732011822,1.6188509047027742,0.20224038798299807,0.11152397044525214,0.0225546510522522
601202,146.535339353,-38.2272390778,-20.943471816160187,4.233687653429972,19.76809094290337,0.5556600469006815,0.4334809790936797,0.03827987770098988,0.01659359886541141
300784,14.6535537416,62.0300256875,-5.701837918191485,1.8311148489375308,19.39603799671707,0.9346063777306497,0.1874851246778556,0.06438580214223882,0.012071380142121389
601203,146.539766082,-38.2554704161,-20.84463699041344,4.207064891215563,19.76240631550196,0.6513759969377123,0.4307551140853032,0.044873828232233494,0.01932963099962004
601206,146.54,-38.2687635022,-20.84497499992008,4.207155882354703,19.76242568609746,0.5049878733778983,0.4307644305326447,0.03478902998553018,0.014985876690500007
600599,146.552702765,-38.1561209689,-11.758106969004526,2.074194975013362,19.420494153714618,2.9221676456032823,0.21237373708274077,0.20131053279682182,0.042753070164178696
601169,146.555901312,-38.4686480318,-5.08111272259185,1.9016633892105768,19.402825361940376,1.2288699135662378,0.1947084847399551,0.08465785917868894,0.016483603482011024
601952,146.564642592,-41.25157878,-3.921354334272768,2.0707557082034707,19.42012712582361,0.8465231690274665,0.21202159567171622,0.05831767743995787,0.012364607026688313
601033,146.585666885,-36.8233324596,-3.808307106943037,2.0895032570929124,19.42213511026773,1.625842506210513,0.21394112930609235,0.11200562762421096,0.023962610462561346
601007,146.602114631,-36.3106284562,-4.824939596679734,1.9350843956467425,19.406129444027943,0.30614945880909206,0.19813041185838773,0.02109088804711381,0.0041787463352338065
300692,14.6610009102,60.7832574454,-8.551854775347678,1.733373900635116,19.387054790748795,1.0903982919562507,0.17747757442002074,0.07511843526319643,0.013331837684739455
601868,146.619137916,-41.6480431038,-14.377875310878895,2.5866387243081874,19.481889237704426,1.2888220931367882,0.26484209005507026,0.08878801414424589,0.02351480323780122
600728,146.623072626,-37.6272866361,-5.334688400876614,1.8710006237311336,19.399844115716373,1.1612988960726567,0.19156896980880983,0.08000283620157708,0.015326060912919078
601189,146.626802535,-37.976426729,-7.292700213777985,1.7274854910427646,19.3865292020479,1.2185003866269126,0.17687466892383252,0.08394349393816368,0.014847477698622442
600294,146.627254838,-36.8144414769,-3.7116233238218337,2.105823672049616,19.42389769633936,2.086394324503294,0.21561215230867864,0.1437334212231042,0.030990672308603407
