Sample_ID,Sample_Longitude_obs,Sample_Latitude_obs,Mean_Temp_Deg_C,pH,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Sample_Longitude_pre_avg,Sample_Latitude_pre_avg,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre_avg,mean.error,predict.error,pca.dist,mean.error.scaled,pca.dist.scaled,combined.metric
S19S_0039-D,-84.359197,35.966194,22.8,7.5,6.13,,-1671.03,-84.359197,35.966194,-309.6333310549026,75.35015622727471,934.7642441710228,0.816001102865817,0.1762626416124252,0.0576067014128597,0.0101539093656088
S19S_0039-M,-84.358455,35.966319,22.8,7.5,6.13,,-11.12,-84.358455,35.966319,-235.47198140338116,73.58574884707575,934.5610845784316,0.816001102865817,0.1723660016067894,0.0576067014128597,0.0099294367882907
S19S_0039-U,-84.357361,35.966243,22.8,7.5,6.13,,-1694.52,-84.357361,35.966243,-251.0275679029347,73.91195909062057,934.5932537231548,0.816001102865817,0.1731516786899508,0.0576067014128597,0.0099746970534273
S19S_0040-D,-96.584725,39.087889,21.7,7.5,8.62,,-26.93,-96.584725,39.087889,-326.7894022550928,71.96520959783362,934.4307458289644,1.5742675997999342,0.1684966860353794,0.111137550239962,0.018726308909524
S19S_0040-M,-96.584798,39.087692,21.7,7.5,8.62,,-60.88,-96.584798,39.087692,-325.85088471437905,71.9562426706194,934.4300186571638,1.5742675997999342,0.168494648564311,0.111137550239962,0.0187260824699808
S19S_0040-U,-96.58479,39.08766,21.7,7.5,8.62,,-1890.34,-96.58479,39.08766,-298.16466215238324,72.02445126763375,934.435575477667,1.5742675997999342,0.1685530075080664,0.111137550239962,0.0187325683400243
S19S_0041-D,-120.858196,44.299994,20.0,6.5,,,-4.81,-120.858196,44.299994,-146.94563104769227,73.59566455173346,934.5585737233378,1.9572595409359224,0.1721151699938969,0.138175384280954,0.0237820797544883
S19S_0041-M,-120.858255,44.300038,20.0,6.5,,,-88.82,-120.858255,44.300038,-143.2564640115387,73.66068087756723,934.5637988504636,1.9572595409359224,0.1722701555610852,0.138175384280954,0.0238034949447926
S19S_0041-U,-120.85829,44.300082,20.0,6.5,,,-48.64,-120.85828999999998,44.300082,-162.7559433254221,73.4131273158551,934.5441387471436,1.9572595409359224,0.1717448572003359,0.138175384280954,0.0237309116419339
S19S_0042-D,-80.96434,25.40976,29.1,7.5,3.9,,-19.26,-80.96434,25.40976,-95.53085369656034,74.63318780186371,934.6411974711456,3.171189426138587,0.1752656932748225,0.2238744062398941,0.0392375030161242
S19S_0042-M,-80.96423,25.40979,29.1,7.5,3.9,,-31.19,-80.96423,25.40979,-94.743409374822,74.64573503196254,934.6421163987408,3.171189426138587,0.1753084820478607,0.2238744062398941,0.0392470823272819
S19S_0042-U,-80.96423,25.40982,29.1,7.5,3.9,,-50.32,-80.96423,25.40982,-95.48366367579897,74.63372359325034,934.6412368303,3.171189426138587,0.1752669723954111,0.2238744062398941,0.0392377893784865
S19S_0043-D,-89.472992,43.14501,15.7,7.5,,,-19.4,-89.472992,43.14501,-190.22326997203464,72.72922395852191,934.4903719566424,2.570361501270575,0.1701721022428177,0.1814581463269816,0.0308791142295472
S19S_0043-M,-89.472023,43.145025,15.7,7.5,,,-29.33,-89.472023,43.145025,-185.5880739010456,72.7063052870548,934.488446561082,2.570361501270575,0.1701728180844001,0.1814581463269816,0.0308792441248338
S19S_0054-D,-77.0237,37.57261,29.1,6.7,5.0,,-2448.32,-77.0237,37.57261,-2115.221508839599,190.1056655766945,952.3926067746028,2.206561062895171,0.4370628612720743,0.155775162377871,0.0680835381839942
S19S_0054-M,-77.0237,37.57267,29.1,6.7,5.0,,-2675.86,-77.0237,37.57267,-1669.3557449435873,154.1420242452498,946.116947601686,2.206561062895171,0.3494127718425748,0.155775162377871,0.054429831270679
S19S_0054-U,-77.02396,37.5728,29.1,6.7,5.0,,-2907.84,-77.02396,37.5728,-1935.151721425142,174.02965484044884,949.1041902685008,2.206561062895171,0.3972555581360923,0.155775162377871,0.0618825490741615
S19S_0055-D,-117.180863,46.732428,20.1,7.5,,,-1515.51,-117.180863,46.732428,-458.3138307078685,72.82825803891248,934.50304102413,2.866551637279486,0.1718491314428013,0.2023680895446752,0.0347767804199914
S19S_0055-M,-117.180621,46.732323,20.1,7.5,,,-97.9,-117.180621,46.732323,-498.7163335126812,73.16174798266925,934.528856644452,2.866551637279486,0.1726438978752247,0.2023680895446752,0.0349376157845552
S19S_0055-U,-117.180384,46.7322206,20.1,7.5,,,-33.71,-117.180384,46.7322206,-470.6509786373407,73.63094743010824,934.5748636029266,2.866551637279486,0.173968910193683,0.2023680895446752,0.0352057559960647
S19S_0074-D,-119.272998,46.376172,11.0,6.5,,,-5.14,-119.272998,46.376172,-124.5434803268367,74.12142054814328,934.6006651864946,4.02979336506543,0.173388929828945,0.2844887124803567,0.0493271934053834
S19S_0074-M,-119.272953,46.376303,11.0,6.5,,,-2.89,-119.272953,46.376303,-209.36082526368205,73.10831813807634,934.521339398941,4.02979336506543,0.1711621963267327,0.2844887124803567,0.0486937128583022
S19S_0074-U,-119.272955,46.376327,11.0,6.5,,,-5.0,-119.272955,46.376327,-124.02186470107964,74.13257571611686,934.6015374483076,4.02979336506543,0.1734125793569269,0.2844887124803567,0.0493339214291497
S19S_0023-D,-102.44896,39.75841,24.7,7.5,3.83,,-33.5,-102.44896,39.75841,-288.1231425580165,72.86728781610911,934.5018581030288,2.063860024791273,0.1714376177334639,0.1457009896047147,0.0249786305592404
S19S_0023-M,-102.44896,39.75861,24.7,7.5,3.83,,-22.89,-102.44896,39.75861,-272.478738150863,72.52367441017259,934.4747215878688,2.063860024791273,0.170327190886501,0.1457009896047147,0.0248168402687543
S19S_0023-U,-102.44917,39.75854,24.7,7.5,3.83,,-79.59,-102.44917,39.75854,-332.33592629334146,73.5457342035435,934.5569146916836,2.063860024791273,0.1738772607910761,0.1457009896047147,0.0253340889670168
S19S_0025-D,-97.78275,33.37853,26.0,7.0,5.04,,-47.08,-97.78275,33.37853,-198.37735529511224,72.57101670507767,934.4781593952432,2.17043727222386,0.1698483759794109,0.1532249545217854,0.0260250096850443
S19S_0025-M,-97.78307,33.37834,26.0,7.0,5.04,,-61.3,-97.78307,33.37834,-199.03544864539631,72.55720327863644,934.4770828706656,2.17043727222386,0.1698156526659822,0.1532249545217854,0.0260199956568324
S19S_0025-U,-97.78338,33.37834,26.0,7.0,5.04,,-24.29,-97.78338,33.37834,-193.47376934838755,72.66840719246677,934.485782235284,2.17043727222386,0.1701005049629475,0.1532249545217854,0.0260636421370803
S19S_0028-D,-111.507871,33.750675,23.8,7.5,,,-9.45,-111.507871,33.750675,-117.2482415658006,74.21620316643644,934.6078481008068,0.7657532155056728,0.1735785549851648,0.0540593838496641,0.009383549732013
S19S_0028-M,-111.508001,33.750788,23.8,7.5,,,-33.33,-111.508001,33.750788,-117.2640620375024,74.2155690402386,934.607797255286,0.7657532155056728,0.1735771866638253,0.0540593838496641,0.0093834757614045
S19S_0028-U,-111.508141,33.750837,23.8,7.5,,,-16.54,-111.508141,33.750837,-117.29481408306384,74.20450729443374,934.6068972859867,0.7657532155056728,0.1735744481564155,0.0540593838496641,0.0093833277193812
S19S_0044-D,-79.811134,33.131027,24.0,6.0,,,-1011.81,-79.811134,33.131027,-1335.9785901784542,119.63572037726384,940.0184463871876,1.8266264669786896,0.2743207372157811,0.1289531657573893,0.0353745274968758
S19S_0044-M,-79.810626,33.130966,24.0,6.0,,,-2785.54,-79.810626,33.130966,-1966.8978092517875,171.68329048032643,950.0219280736198,1.8266264669786896,0.3985899017825818,0.1289531657573893,0.0513994296737907
S19S_0044-U,-79.810168,33.130796,24.0,6.0,,,-1906.69,-79.810168,33.130796,-1297.7227867021638,113.66271909286424,939.0566411740904,1.8266264669786896,0.2592886098014121,0.1289531657573893,0.0334360870787245
S19S_0075-D,-119.465555,46.694742,11.0,6.5,,,-3.99,-119.465555,46.694742,-80.25790972506499,75.12805444677231,934.6805311006544,4.020821137210183,0.1759324303944821,0.2838553059209169,0.0499393538510361
S19S_0075-M,-119.465591,46.694842,11.0,6.5,,,-0.75,-119.465591,46.694842,-78.12571408846313,75.1967000240214,934.686056648992,4.020821137210183,0.1760924644116607,0.2838553059209169,0.0499847803559401
S19S_0075-U,-119.465706,46.694858,11.0,6.5,,,-1.3,-119.465706,46.694858,-80.38472903581143,75.1236971394223,934.6801794084488,4.020821137210183,0.1759227918792021,0.2838553059209169,0.0499366179073326
S19S_0076-D,-119.462605,46.679191,14.0,6.5,,,-15.42,-119.46260499999998,46.679191,-116.49434823830563,74.18528296592663,934.6052382670912,4.171489251388466,0.1736753278988125,0.2944919252041806,0.0511459816733885
S19S_0076-M,-119.46257,46.679318,14.0,6.5,,,-11.67,-119.46257,46.679318,-113.38057554838966,74.26332515245937,934.6114544223632,4.171489251388466,0.1738650140140014,0.2944919252041806,0.0512018427026351
S19S_0076-U,-119.462645,46.679398,14.0,6.5,,,-22.07,-119.462645,46.679398,-116.49434823830563,74.18528296592663,934.6052382670912,4.171489251388466,0.1736753278988125,0.2944919252041806,0.0511459816733885
S19S_0016-D,-96.6025,39.10445,18.5,7.5,4.37,,-9.12,-96.6025,39.10445,-281.39569880297296,71.9966527979927,934.4339100341632,1.6467297111939996,0.16859706282975,0.1162531109912441,0.0195999330579446
S19S_0016-M,-96.60286,39.10429,18.5,7.5,4.37,,-1752.9,-96.60286,39.10429,-280.29512274322417,72.15344243822929,934.446272462235,1.6467297111939996,0.1689174946464666,0.1162531109912441,0.0196371842534985
S19S_0016-U,-96.60276,39.10415,18.5,7.5,4.37,,-20.06,-96.60276,39.10415,-262.51879933450243,72.14733744886561,934.4457223302618,1.6467297111939996,0.1689176368140307,0.1162531109912441,0.0196372007809201
S19S_0033-D,-119.2554,37.0576,16.6,7.0,9.46,,-2.08,-119.25539999999998,37.0576,-54.4382414836903,75.83876857007672,934.737666953008,2.6792315254425447,0.177828192898447,0.1891439729187096,0.0336351309017669
S19S_0033-M,-119.2557,37.0582,16.6,7.0,9.46,,-1.77,-119.2557,37.0582,-55.3235121622054,75.80809466744196,934.7351853030744,2.6792315254425447,0.1777529187098934,0.1891439729187096,0.0336208932426856
S19S_0033-U,-119.256,37.0581,16.6,7.0,9.46,,-3.94,-119.256,37.0581,-55.46692391622784,75.80244241851481,934.7347234713465,2.6792315254425447,0.1777374766462569,0.1891439729187096,0.0336179724694193
S19S_0035-D,-110.757838,32.42735,18.4,6.5,5.88,,-12.66,-110.75783800000002,32.42735,-73.41779856638959,75.34542953773396,934.6981826672388,7.16224171250568,0.1765986947466456,0.5056281398762894,0.089293269529327
S19S_0035-M,-110.758821,32.42728,18.4,6.5,5.88,,-7.65,-110.75882099999998,32.42728,-168.36282206405397,77.13846518487738,934.8669418996806,7.16224171250568,0.1831604298091172,0.5056281398762894,0.0926110674233256
S19S_0035-U,-110.759543,32.327329,18.4,6.5,5.88,,-11.52,-110.75954299999998,32.327329,-75.10836900978757,75.21127802994859,934.6869555273196,4.059199015957795,0.1766197712853192,0.2865646441731669,0.0506129819123235
S19S_0037-D,-75.7830393,39.8577967,19.4,6.5,8.97,,-7.5,-75.7830393,39.8577967,-76.66391653513216,75.19439607491532,934.6854287963812,0.7337771633529666,0.1761716195391147,0.0518019912036816,0.0091260406857035
S19S_0037-M,-75.7830477,39.8578837,19.4,6.5,8.97,,-14.69,-75.7830477,39.8578837,-76.48808541428028,75.1980570617105,934.6857179636712,0.7337771633529666,0.1761866483665157,0.0518019912036816,0.0091268192088883
S19S_0037-U,-75.7831181,39.8579143,19.4,6.5,8.97,,-14.12,-75.7831181,39.8579143,-76.31109193817721,75.202949075351,934.6861126203204,0.7337771633529666,0.1762001583777086,0.0518019912036816,0.0091275190543693
S19S_0038-D,-75.7839486,39.8594333,19.5,6.5,8.62,,-7.06,-75.7839486,39.8594333,-74.0988150180655,75.2554323828048,934.6902834441304,0.7302691680169687,0.1763541927692151,0.0515543395287404,0.009091823931341
S19S_0038-M,-75.7840693,39.8595115,19.5,6.5,8.62,,-3.59,-75.7840693,39.8595115,-72.34692366847581,75.30622964302032,934.694354533049,0.7302691680169687,0.1764781006676187,0.0515543395287404,0.0090982119212056
S19S_0038-U,-75.784143,39.8595761,19.5,6.5,8.62,,-10.78,-75.784143,39.8595761,-74.18103127657679,75.25433078097295,934.690196809086,0.7302691680169687,0.1763441150279847,0.0515543395287404,0.0090913043800479
S19S_0059-D,-117.3915976,48.16874998,11.0,6.5,,,-1413.77,-117.3915976,48.16874998,-145.8282324309127,73.54399161922221,934.5546122486548,2.6262599193290828,0.1728202571832982,0.1854043707465792,0.0320416310353313
S19S_0059-M,-117.3913007,48.16841972,11.0,6.5,,,-42.76,-117.39130070000002,48.16841972,-145.38707084326433,73.49795969178923,934.5508094181988,2.6262599193290828,0.1727075653296796,0.1854043707465792,0.0320207374731229
S19S_0059-U,-117.3903992,48.16859001,11.0,6.5,,,-19.87,-117.3903992,48.16859001,-165.04622564514085,73.17808462390568,934.5256556372432,2.6262599193290828,0.1719857474116455,0.1854043707465792,0.0318869092762362
S19S_0061-D,-89.6407,43.1095,16.9,7.5,7.56,,-1953.6,-89.6407,43.1095,-1640.0087683109757,142.42851135813493,943.3202294218704,1.929812171088584,0.3309034551459064,0.1362377000868874,0.0450815256798827
S19S_0061-M,-89.6405,43.1095,16.9,7.5,7.56,,-1939.15,-89.6405,43.1095,-1640.0087683109757,142.42851135813493,943.3202294218704,1.929812171088584,0.3309034551459064,0.1362377000868874,0.0450815256798827
S19S_0063-D,-97.709399,30.250335,24.0,7.5,,,-1.29,-97.709399,30.250335,-75.98472515382467,75.30915846789,934.6952192148487,3.8180894756416976,0.1763181110152358,0.2695431900991455,0.0475253461153019
S19S_0063-M,-97.70953,30.250384,24.0,7.5,,,-2.02,-97.70953,30.250384000000004,-75.98472515382467,75.30915846789,934.6952192148487,3.8180894756416976,0.1763181110152358,0.2695431900991455,0.0475253461153019
S19S_0063-U,-97.709566,30.250278,24.0,7.5,,,-1.67,-97.709566,30.250278,-75.98472515382467,75.30915846789,934.6952192148487,3.8180894756416976,0.1763181110152358,0.2695431900991455,0.0475253461153019
S19S_0064-D,-78.00803,40.61043,23.5,7.7,,,-74.17,-78.00803,40.61043,-128.46872782758376,73.73064562455757,934.5682202278484,0.5927248376810891,0.1728360373999691,0.0418442115143746,0.0072321877062706
S19S_0064-M,-78.00808,40.64061,23.5,7.7,,,-64.33,-78.00808,40.64061,-111.37197762182716,74.14311416599867,934.600953053028,1.500898230198825,0.1737574693773131,0.1059579403685817,0.018410983578877
S19S_0064-U,-78.00688,40.61507,23.5,7.7,,,-24.54,-78.00688,40.61507,-128.46872782758376,73.73064562455757,934.5682202278484,0.5927248376810891,0.1728360373999691,0.0418442115143746,0.0072321877062706
S19S_0067-D,-85.35412,42.3921,20.63,7.5,9.17,,-988.01,-85.35412,42.3921,-1566.7004700448033,136.46044183792094,942.461233987509,1.279325654825067,0.3040738870917888,0.0903157247563643,0.0274626534921797
S19S_0067-M,-85.354,42.39201,20.63,7.5,9.17,,-1821.88,-85.354,42.39201,-1585.9693234206136,136.80233975889956,942.1055757235608,1.279325654825067,0.3127331199700177,0.0903157247563643,0.0282447183854111
S19S_0067-U,-85.35402,42.39193,20.63,7.5,9.17,,-2260.74,-85.35402,42.39193,-1585.9693234206136,136.80233975889956,942.1055757235608,1.279325654825067,0.3127331199700177,0.0903157247563643,0.0282447183854111
S19S_0068-U,-122.257915,44.207269,14.7,6.0,,,-2.71,-122.257915,44.207269,-57.94441678597102,75.7821047933093,934.7331133072912,5.081597725400527,0.1776896132281718,0.3587422637534748,0.0637447740949537
S19S_0069-D,-123.735151,39.362202,15.0,6.5,,,-0.99,-123.735151,39.362202,-47.60265968444712,76.05287664153214,934.755398216045,2.867292146868724,0.1783480338548911,0.2024203668205893,0.0361012744346379
S19S_0069-M,-123.734753,39.362129,15.0,6.5,,,-1.09,-123.734753,39.362129,-47.0506780075884,76.06831491420667,934.7566069928332,2.867292146868724,0.1783839256019736,0.2024203668205893,0.0361085396552481
S19S_0069-U,-123.734848,39.362343,15.0,6.5,,,-1.4,-123.734848,39.362343,-47.60265968444712,76.05287664153214,934.755398216045,2.867292146868724,0.1783480338548911,0.2024203668205893,0.0361012744346379
S19S_0070-D,-123.752414,39.339914,16.0,6.5,,,-1.55,-123.752414,39.339914,-51.1060827131175,75.95552429364685,934.7477036249812,2.5071186053159846,0.1781149064627549,0.1769934285576728,0.0315251679720721
S19S_0070-M,-123.752441,39.339892,16.0,6.5,,,-1.78,-123.752441,39.339892,-51.386239126996905,75.94904526623625,934.7472031659725,2.5071186053159846,0.178099732451957,0.1769934285576728,0.031522482271876
S19S_0070-U,-123.752011,39.339682,16.0,6.5,,,-3.32,-123.752011,39.339682,-52.649667983082416,75.91786884233085,934.744749929124,2.5071186053159846,0.1780223216759802,0.1769934285576728,0.0315087810732285
S19S_0071-D,-105.458575,40.012917,11.5,7.0,,,-48.59,-105.458575,40.012917,-92.25558675597024,74.7252267468937,934.6481901399214,3.5128979846889985,0.1753697939755712,0.2479977840558052,0.0434913202962647
S19S_0071-M,-105.4589026,40.0128376,11.5,7.0,,,-82.62,-105.45890260000002,40.0128376,-89.88458997247581,74.78591854862972,934.6530663374537,3.5128979846889985,0.1755022561185935,0.2479977840558052,0.0435241706142055
S19S_0071-U,-105.4588818,40.0129961,11.5,7.0,,,-17.66,-105.4588818,40.0129961,-92.25558675597024,74.7252267468937,934.6481901399214,3.5128979846889985,0.1753697939755712,0.2479977840558052,0.0434913202962647
S19S_0072-D,-71.1848201,42.5235645,18.5,6.0,8.19,,-3.46,-71.1848201,42.5235645,-58.71963953477109,75.68570650623884,934.725360295278,0.6261022095221987,0.1775933974192874,0.0442005322188982,0.0078497226844947
S19S_0072-M,-71.18851406,42.5235479,18.5,6.0,8.19,,-3.65,-71.18851406,42.5235479,-58.62482437462823,75.68888761731769,934.7256462678675,0.6261022095221987,0.177592454297676,0.0442005322188982,0.0078496809980175
S19S_0072-U,-71.1854501,42.5233858,18.5,6.0,8.19,,-21.22,-71.1854501,42.5233858,-58.48835219762407,75.69461495990541,934.7261010898764,0.6261022095221987,0.1776099884102189,0.0442005322188982,0.0078504560151239
S19S_0073-D,-70.9164986,42.7688065,16.9,6.5,6.41,,-82.36,-70.9164986,42.7688065,-127.60329426117812,73.7482347025937,934.5700496669084,0.3260212329682209,0.1732161220177727,0.0230159098509711,0.0039867266490958
S19S_0073-M,-70.9167967,42.7694593,16.9,6.5,6.41,,-77.62,-70.9167967,42.7694593,-86.78017474105744,74.81416812374195,934.6546978597092,0.3260212329682209,0.175676863600686,0.0230159098509711,0.0040433628555347
S19S_0012-D,-72.33027,42.47179,18.2,6.5,9.63,,-2.7,-72.33027,42.47179,-53.55548671902011,75.88043778315406,934.7411471040366,1.635671212797271,0.1779729755403361,0.1154724213414659,0.020550970418988
S19S_0012-M,-72.33038,42.47157,18.2,6.5,9.63,,-5.86,-72.33038,42.47157,-53.61179518874394,75.8768871577923,934.7408461434828,1.635671212797271,0.1779659583564302,0.1154724213414659,0.0205501601277714
S19S_0012-U,-72.33105,42.47178,18.2,6.5,9.63,,-2.46,-72.33105,42.47178,-57.02232817022366,75.75574636842673,934.7308900585298,1.635671212797271,0.1776798173742371,0.1154724213414659,0.0205171187357125
S19S_0027-D,-105.91125,39.89064,7.1,6.5,9.57,,-1.25,-105.91125,39.89064,-45.05461454169361,76.09085374706352,934.7583581325588,5.194581166132229,0.178690448140605,0.3667184825502023,0.0655290899883382
S19S_0027-M,-105.91152,39.89078,7.1,6.5,9.57,,-2.74,-105.91152,39.89078,-44.95607004622802,76.09392200075195,934.7586102819184,5.194581166132229,0.178699992365144,0.3667184825502023,0.0655325900318783
S19S_0027-U,-105.91164,39.89071,7.1,6.5,9.57,,-6.06,-105.91164,39.89071,-44.7048356214245,76.10146195966112,934.7592205739196,5.194581166132229,0.1787235267177677,0.3667184825502023,0.0655412205139603
S19S_0030-U,-121.929928,45.792233,14.7,6.0,9.1,,-9.01,-121.929928,45.792233,-66.91265627258464,75.5713640312102,934.7164074330384,6.094964006118125,0.1772232001635326,0.4302822268125177,0.0762559932092053
S19S_0047-D,-149.40333,68.64278,8.5,6.5,10.26,,-33.64,-149.40333,68.64278,-1993.0019326095407,187.31553998692243,957.217452420556,5.308493188703372,0.388227180113992,0.3747602558376948,0.1454921173426664
S19S_0047-M,-149.40339,68.64274,8.5,6.5,10.26,,-1175.43,-149.40339,68.64274,-1931.872522870463,183.86785705784533,956.751344394916,5.308493188703372,0.3784804014168586,0.3747602558376948,0.1418394120645353
S19S_0047-U,-149.40346,68.6427,8.5,6.5,10.26,,-2727.43,-149.40346,68.6427,-1227.230961214879,129.63932758232627,944.0096469662336,5.308493188703372,0.2821923250853499,0.3747602558376948,0.1057544679444196
S19S_0050-D,-149.14198,68.66953,9.6,6.5,12.44,,-2.85,-149.14198,68.66953,-765.9948047965842,105.37845311736535,939.8988387325368,5.408688720092886,0.239037348536408,0.3818336948801022,0.0912725140059994
S19S_0050-M,-149.14041,68.66967,9.6,6.5,12.44,,-8.26,-149.14041,68.66967,-772.3755476646536,106.78891951600656,940.3213344672232,5.408688720092886,0.2419548151143697,0.3818336948801022,0.0923865010491517
S19S_0050-U,-149.5972,68.62722,9.6,6.5,12.44,,-5.69,-149.5972,68.62722,-703.0084930828077,97.38317275447812,937.8335718871192,5.261200526956688,0.2217181741091343,0.3714215664233147,0.0823509115321318
S19S_0062-D,-106.950417,38.544583,14.2,7.5,,,-2.37,-106.950417,38.544583,-79.30320689244495,75.161893059341,934.68341438501,2.1834558209021435,0.1759581012764738,0.1541440165719528,0.0271228884791301
S19S_0062-M,-106.950472,38.544667,14.2,7.5,,,-21.63,-106.95047200000002,38.544667,-79.30320689244495,75.161893059341,934.68341438501,2.1834558209021435,0.1759581012764738,0.1541440165719528,0.0271228884791301
S19S_0062-U,-106.950056,38.544778,14.2,7.5,,,-1.68,-106.950056,38.544778,-79.30320689244495,75.161893059341,934.68341438501,2.1834558209021435,0.1759581012764738,0.1541440165719528,0.0271228884791301
S19S_0051-D,-147.50267,65.1531,4.5,6.5,12.9,,-3.14,-147.50267,65.1531,-93.51212546559854,74.88460001890216,934.6618365130388,4.956002097237157,0.176564925788566,0.3498756705283458,0.0617757718020621
S19S_0051-M,-147.50249,65.15298,4.5,6.5,12.9,,-47.19,-147.50249,65.15298,-64.71025103537228,75.49758877549203,934.7101581891104,4.956002097237157,0.1773323365522634,0.3498756705283458,0.0620442701575814
S19S_0051-U,-147.80559,64.85568,4.5,6.5,12.9,,-2.21,-147.80559,64.85568,-70.95792238297854,75.33401914054134,934.6970416802556,4.17699834594569,0.1771155234505424,0.2948808471849213,0.0522279756046967
S19S_0090-D,-75.930606,37.291383,22.9,6.5,5.8,,-43.22,-75.930606,37.291383,-121.41981767070465,74.1759553588295,934.605025558324,2.3213367418775164,0.1736754547622507,0.1638779066577172,0.0284615699642646
S19S_0090-M,-75.930615,37.291374,22.9,6.5,5.8,,-3.79,-75.930615,37.291374,-121.41981767070465,74.1759553588295,934.605025558324,2.3213367418775164,0.1736754547622507,0.1638779066577172,0.0284615699642646
S19S_0090-U,-75.930807,37.291396,22.9,6.5,5.8,,-3.97,-75.930807,37.291396,-129.3521761650905,73.88598494140979,934.58200489046,2.3213367418775164,0.1730249021990126,0.1638779066577172,0.0283549587720304
S19S_0024-D,-96.6227,34.44205,25.9,7.0,8.68,,-1918.37,-96.6227,34.44205,-1454.0023067486752,130.1869242815918,941.3082996386778,2.26243906738433,0.2961203814218355,0.1597199456739333,0.0472963312336399
S19S_0024-M,-96.62255,34.44223,25.9,7.0,8.68,,-1739.12,-96.62255,34.44223,-1700.8352097501731,147.03903768200743,943.4786209810378,2.26243906738433,0.3391726013840749,0.1597199456739333,0.054172629467151
S19S_0024-U,-96.62259,34.44251,25.9,7.0,8.68,,-1841.16,-96.62259,34.44251,-1740.1172093389423,155.58612637357515,946.1214753523394,2.26243906738433,0.3559039883777835,0.1597199456739333,0.0568449656888357
S19S_0066-D,-106.643178,35.19845,31.2,6.5,,,-2.71,-106.643178,35.19845,-837.7281798801083,107.97358828440149,939.6853004661986,2.833763641383626,0.2598676908534319,0.2000533766320758,0.0519874090328094
S19S_0066-M,-106.643131,35.198511,31.2,6.5,,,-2086.43,-106.643131,35.198511,-842.6279040262625,108.98718070154648,939.7340036713456,2.833763641383626,0.2605141594753061,0.2000533766320758,0.052116737263502
S19S_0066-U,-106.643074,35.198601,31.2,6.5,,,-2610.28,-106.643074,35.198601,-779.2619392317107,104.21266411902428,938.9887787384274,2.833763641383626,0.251156541431785,0.2000533766320758,0.0502447141766624
S19S_0077-D,-105.223141,40.66403,18.0,6.5,,,-5.17,-105.22314099999998,40.66403,-64.92062843537956,75.51406793948306,934.7112859316,1.8835745710474463,0.1771035444875487,0.1329734941804708,0.0235500771422557
S19S_0077-M,-105.223622,40.664282,18.0,6.5,,,-3.91,-105.223622,40.664282,-69.9278502680269,75.38322035834568,934.7008270804392,1.8835745710474463,0.1768979850375255,0.1329734941804708,0.0235227431839243
S19S_0077-U,-105.224786,40.664703,18.0,6.5,,,-4.97,-105.224786,40.664703,-64.79548827334092,75.5204891727793,934.7118182036186,1.8835745710474463,0.1771058519671108,0.1329734941804708,0.0235503839758759
S19S_0097-D,-111.8865,41.720847,16.9,8.49,,,-58.67,-111.8865,41.720847,-278.7083332398571,72.26495078045131,934.4539740549624,3.8822544662620806,0.1695824771637463,0.2740730043884226,0.0464779790078989
S19S_0097-M,-111.886477,41.720805,16.9,8.49,,,-29.12,-111.886477,41.720805,-318.4412670723154,72.12713295499512,934.4434316072136,3.8822544662620806,0.1696093675775719,0.2740730043884226,0.0464853489444054
S19S_0097-U,-111.88642,41.720744,16.9,8.49,,,-1531.16,-111.88642,41.720744,-316.2737782681621,72.11980805723115,934.4428365605642,3.8822544662620806,0.1695582112595603,0.2740730043884226,0.0464713283786345
S19S_0098-D,-111.580533,41.950204,10.34,8.31,,,-24.5,-111.58053300000002,41.950204,-86.35719988666303,74.84448283584004,934.6574844470229,4.575526358927654,0.1757326602517833,0.3230154712287904,0.0567643680615186
S19S_0098-M,-111.580451,41.950345,10.34,8.31,,,-17.33,-111.580451,41.950345,-86.3192116316613,74.84543129612528,934.6575600602312,4.575526358927654,0.1757339689499722,0.3230154712287904,0.0567647907912808
S19S_0098-U,-111.580465,41.950373,10.34,8.31,,,-29.51,-111.580465,41.950373,-85.19670939860038,74.88598714188399,934.660873717072,4.575526358927654,0.1757592490143634,0.3230154712287904,0.0567729566431928
S19S_0013-D,-78.1476,38.8952,21.1,6.5,7.56,,-2741.44,-78.1476,38.8952,-1255.683557028237,120.4589672329818,940.3290396546656,1.6909033635390731,0.2801769935029137,0.1193716097187838,0.033445178720612
S19S_0013-M,-78.1474,38.8945,21.1,6.5,7.56,,-1806.3,-78.1474,38.8945,-1490.2909771288455,135.5350294115495,942.2771177924658,1.6909033635390731,0.3091423410520846,0.1193716097187838,0.0369028188836206
S19S_0013-U,-78.1474,38.8944,21.1,6.5,7.56,,-1788.7,-78.1474,38.8944,-1251.2215453136755,118.71421800611508,939.882540431474,1.6909033635390731,0.2701286493314858,0.1193716097187838,0.0322456917018603
S19S_0014-D,-77.9808,39.0941,18.8,7.5,9.6,,-1482.57,-77.9808,39.0941,-528.9586557411366,75.42913113153443,934.7394140127346,1.7478544079024751,0.1738283680197705,0.1233921457159424,0.0214490553162599
